"geography_code","supergroup_code","group_code","supergroup_name","group_name"
"E01029198",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029199",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029187",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029206",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029205",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029218",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029252",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029253",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029248",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029251",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029161",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029162",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029255",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029231",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029235",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029241",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029245",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029246",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029249",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029189",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029191",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029192",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029215",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029242",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029243",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029193",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029194",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029195",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029208",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029179",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029183",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029185",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029169",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029173",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029176",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029171",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029174",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029220",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029259",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029276",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029290",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029306",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029320",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029305",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029273",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029275",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029282",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029291",4,4.3,"4 Retired Fringe and Residential Stability","4.3 Constrained Semi-Rural Ageing and Retirement"
"E01029317",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029300",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029256",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029257",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029277",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01032651",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01032652",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029283",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029266",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029263",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029312",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029313",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029314",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029324",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029329",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029330",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01032636",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029322",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029331",4,4.2,"4 Retired Fringe and Residential Stability","4.2 Comfortable Rural/Suburban Ageing Workers and Retirees"
"E01029333",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029326",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029334",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029339",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029341",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01032635",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029343",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01029328",4,4.1,"4 Retired Fringe and Residential Stability","4.1 Retired Country and Coastal Living"
"E01012316",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01012356",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01020703",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01033164",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01033197",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01033221",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01011964",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01012299",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008169",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01008238",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008358",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008418",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008420",5,5.3,"5 Cosmopolitan Comfort Ageing","5.3 Cosmopolitan Ageing"
"E01008422",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008424",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008355",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008356",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008419",5,5.3,"5 Cosmopolitan Comfort Ageing","5.3 Cosmopolitan Ageing"
"E01008421",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008315",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008365",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01008366",5,5.3,"5 Cosmopolitan Comfort Ageing","5.3 Cosmopolitan Ageing"
"E01008369",5,5.3,"5 Cosmopolitan Comfort Ageing","5.3 Cosmopolitan Ageing"
"E01008372",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008373",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008452",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01008367",5,5.3,"5 Cosmopolitan Comfort Ageing","5.3 Cosmopolitan Ageing"
"E01008368",5,5.3,"5 Cosmopolitan Comfort Ageing","5.3 Cosmopolitan Ageing"
"E01008370",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008409",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008453",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008412",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008394",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01033543",5,5.3,"5 Cosmopolitan Comfort Ageing","5.3 Cosmopolitan Ageing"
"E01008520",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008585",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008587",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008588",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008586",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008558",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008560",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008527",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008539",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01008597",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008598",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008673",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01008638",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01008835",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01012587",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01012645",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01012677",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018457",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01033372",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018601",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018602",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018606",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018574",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018576",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018615",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018625",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018635",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018639",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018375",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018361",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01032931",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018326",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018328",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018331",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018344",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01018342",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01012557",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01019105",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01019206",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01019242",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01019360",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01019363",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01004923",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01005033",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01005035",5,5.2,"5 Cosmopolitan Comfort Ageing","5.2 Coastal Later Aged Retirees"
"E01005044",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01005163",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01033684",5,5.3,"5 Cosmopolitan Comfort Ageing","5.3 Cosmopolitan Ageing"
"E01005286",5,5.3,"5 Cosmopolitan Comfort Ageing","5.3 Cosmopolitan Ageing"
"E01005152",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01005159",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01005296",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01005299",5,5.1,"5 Cosmopolitan Comfort Ageing","5.1 Cosmopolitan Family Ageing"
"E01005154",5,5.3,"5 Cosmopolitan Comfort Ageing","5.3 Cosmopolitan Ageing"
"E01005156",5,5.3,"5 Cosmopolitan Comfort Ageing","5.3 Cosmopolitan Ageing"
"E01005301",5,5.3,"5 Cosmopolitan Comfort Ageing","5.3 Cosmopolitan Ageing"
